ISO,Year,Value
LKA,1992,2.85691618639731
LKA,1993,2.75591959578713
LKA,1994,2.90307236289249
LKA,1995,2.7594365539024706
LKA,1996,2.66445978949804
LKA,1997,2.45882516133462
LKA,1998,2.38765581696135
LKA,1999,2.54575742263628
LKA,2000,2.5294721435657297
LKA,2001,2.58779547802169
LKA,2002,2.32849567704443
LKA,2003,2.34162171743568
LKA,2004,2.1413745150548102
LKA,2005,2.29962692470037
LKA,2006,2.35677009322128
LKA,2007,2.2767667091103
LKA,2008,2.254638275221509
LKA,2009,2.03104346022388
LKA,2010,2.0487297529656203
LKA,2011,2.38270001650076
LKA,2012,2.27520578536
LKA,2013,2.22188688252035
LKA,2014,2.20741637154005
LKA,2015,2.16812515651532
SWZ,1970,15.006638030436498
SWZ,1971,14.730234414327299
SWZ,1972,13.101401540074901
SWZ,1973,11.5318655572627
SWZ,1974,10.3384728445471
SWZ,1975,8.23351965457292
SWZ,1976,7.0296237087783
SWZ,1977,6.3062584196465705
SWZ,1978,6.73403742556295
SWZ,1979,5.652514667616612
SWZ,1980,6.114880134391742
SWZ,1981,6.566411099925751
SWZ,1982,6.6402042869682
SWZ,1983,6.726527205266909
SWZ,1984,6.834937897592501
SWZ,1985,6.6019316021179115
SWZ,1986,6.1276164405221705
SWZ,1987,5.36199591914415
SWZ,1988,4.9760955658283486
SWZ,1989,4.572896287898558
SWZ,1990,4.1942827779678495
SWZ,1991,4.20554658467395
SWZ,1992,4.1310163986027
SWZ,1993,3.80584489174703
SWZ,1994,3.88629354289546
SWZ,1995,3.5747993836531298
SWZ,1996,3.60054988882854
SWZ,1997,3.35044539008778
SWZ,1998,3.39876985954985
SWZ,1999,3.71174237719167
SWZ,2000,3.52964154638563
SWZ,2001,4.08752858856765
SWZ,2002,5.68498927442933
SWZ,2003,4.09767945896105
SWZ,2004,3.54742888049147
SWZ,2005,3.78854179528686
SWZ,2006,3.3772093092910405
SWZ,2007,3.15744517022025
SWZ,2008,3.10385592644867
SWZ,2009,3.06380508473961
SWZ,2010,3.0935631803327595
SWZ,2011,3.06650765998964
SWZ,2012,3.41668281660392
SWZ,2013,3.2425400585676605
SWZ,2014,2.94242826027454
SWZ,2015,2.92827845910138
SWE,1970,0.642605187079781
SWE,1971,0.7211661354081079
SWE,1972,0.640543849264021
SWE,1973,0.648134725030964
SWE,1974,0.6228834560000001
SWE,1975,0.590576941345192
SWE,1976,0.59357783556019
SWE,1977,0.5601456108903381
SWE,1978,0.4974548839137439
SWE,1979,0.541733022142466
SWE,1980,0.506214776426906
SWE,1981,0.4707811323379461
SWE,1982,0.464865353526106
SWE,1983,0.4430978087532471
SWE,1984,0.4631336206414939
SWE,1985,0.45750264629065
SWE,1986,0.498332457867063
SWE,1987,0.47071482426705
SWE,1988,0.44312648495
SWE,1989,0.398150581863636
SWE,1990,0.411474774948737
SWE,1991,0.3815868007802921
SWE,1992,0.3834088787651849
SWE,1993,0.41446628434150895
SWE,1994,0.378999587922464
SWE,1995,0.374853357885714
SWE,1996,0.3593158803470789
SWE,1997,0.34470158213946506
SWE,1998,0.502813442044551
SWE,1999,0.47538453523865
SWE,2000,0.44116372048742697
SWE,2001,0.439818714270605
SWE,2002,0.433969143323164
SWE,2003,0.4347688797134989
SWE,2004,0.426706019449206
SWE,2005,0.47456514171311
SWE,2006,0.426233217309828
SWE,2007,0.4163257567437049
SWE,2008,0.4010164111773271
SWE,2009,0.350905388955919
SWE,2010,0.3894545252413301
SWE,2011,0.3778286891238429
SWE,2012,0.392460316910905
SWE,2013,0.382092573370872
SWE,2014,0.376665155682143
SWE,2015,0.357341046740558
CHE,1970,0.36338805182605
CHE,1971,0.369935381244355
CHE,1972,0.388973946535937
CHE,1973,0.389053206175
CHE,1974,0.3548318844779029
CHE,1975,0.30454346895161305
CHE,1976,0.309317657534016
CHE,1977,0.3039498886024
CHE,1978,0.31265423040199203
CHE,1979,0.318069962189535
CHE,1980,0.315275127720741
CHE,1981,0.308851392813869
CHE,1982,0.30332608224963004
CHE,1983,0.29980571850147103
CHE,1984,0.299997755069286
CHE,1985,0.289603702574571
CHE,1986,0.302273815969257
CHE,1987,0.297773312487375
CHE,1988,0.30203086073032304
CHE,1989,0.31310605967006205
CHE,1990,0.298631506430059
CHE,1991,0.281197308182282
CHE,1992,0.261323036961862
CHE,1993,0.245192754216868
CHE,1994,0.253446269328274
CHE,1995,0.24961822435503
CHE,1996,0.23440569413382395
CHE,1997,0.22248974797212695
CHE,1998,0.224812188715922
CHE,1999,0.216840624207967
CHE,2000,0.22045696772354506
CHE,2001,0.22167587848099
CHE,2002,0.21342702543151
CHE,2003,0.20527963067090896
CHE,2004,0.21164834179368694
CHE,2005,0.247772439285049
CHE,2006,0.250580347981132
CHE,2007,0.241942188331066
CHE,2008,0.207337839745133
CHE,2009,0.212566201214253
CHE,2010,0.21469612069670305
CHE,2011,0.23441079834125306
CHE,2012,0.22634188671859
CHE,2013,0.222895633136135
CHE,2014,0.22786169031749
CHE,2015,0.22899200531924505
TZA,1970,8.7581106232709
TZA,1971,8.62620154958321
TZA,1972,7.9323927382357
TZA,1973,8.07246718366717
TZA,1974,8.030478389693089
TZA,1975,8.4245436138992
TZA,1976,8.1920528962491
TZA,1977,8.625450037950571
TZA,1978,8.52554982126038
TZA,1979,8.9074895473493
TZA,1980,8.32230681815652
TZA,1981,8.57543222768063
TZA,1982,8.893129599960028
TZA,1983,9.439801539393963
TZA,1984,9.31996562609508
TZA,1985,9.35024816299541
TZA,1986,9.34726259009421
TZA,1987,8.85174494443411
TZA,1988,8.38972471080166
TZA,1989,8.82299525784648
TZA,1990,8.41375064192232
TZA,1991,8.07637305652467
TZA,1992,7.78441918442013
TZA,1993,7.43085170869828
TZA,1994,6.88767095182547
TZA,1995,7.527342374535401
TZA,1996,7.48765068652578
TZA,1997,6.6060000814836
TZA,1998,6.56934842382284
TZA,1999,6.79919298563678
TZA,2000,6.2792481403265
TZA,2001,6.49159802512014
TZA,2002,7.27252428306107
TZA,2003,6.06806198200716
TZA,2004,6.652757141123941
TZA,2005,6.0971672068661
TZA,2006,5.97448290880567
TZA,2007,5.58338408548732
TZA,2008,5.702431374514831
TZA,2009,5.39768466143647
TZA,2010,5.6963926221618495
TZA,2011,5.56045358353722
TZA,2012,5.49234688490412
TZA,2013,5.4265065337373
TZA,2014,5.33909706725192
TZA,2015,5.14955680890429
THA,1970,5.20966775259063
THA,1971,5.12265577087077
THA,1972,4.7065819942537095
THA,1973,5.06984240350461
THA,1974,4.98159092686953
THA,1975,5.1486220843134
THA,1976,5.24685279190022
THA,1977,5.14931105054291
THA,1978,4.97853600850849
THA,1979,4.74954580611411
THA,1980,4.44813935481616
THA,1981,4.47584990971692
THA,1982,4.45229599262459
THA,1983,4.44082853139706
THA,1984,4.41736220308719
THA,1985,4.2961644047691205
THA,1986,3.82658170809819
THA,1987,3.8128753490445697
THA,1988,3.93738392522053
THA,1989,3.96144041908323
THA,1990,3.92377078087144
THA,1991,4.11462264328584
THA,1992,3.92575165898182
THA,1993,3.63294125012083
THA,1994,3.64849529700078
THA,1995,3.76295492549071
THA,1996,3.92260970913041
THA,1997,3.920230278465069
THA,1998,3.20075988308203
THA,1999,3.24144263123165
THA,2000,3.2914592897254504
THA,2001,3.1706940999704702
THA,2002,3.42295415562642
THA,2003,3.5648236406836302
THA,2004,3.5094496825522
THA,2005,3.26132020145926
THA,2006,3.3446308350869303
THA,2007,3.11035496477048
THA,2008,3.09483981969014
THA,2009,3.13449933673915
THA,2010,3.02424276283568
THA,2011,3.37170650432751
THA,2012,3.29019107406098
THA,2013,3.23066561429368
THA,2014,3.2065593301925497
THA,2015,3.19167548368626
TGO,1970,7.52398833050323
TGO,1971,7.070828943095161
TGO,1972,6.6054458723805585
TGO,1973,8.08756255924845
TGO,1974,7.61919958478545
TGO,1975,7.222068490672059
TGO,1976,7.61552710905962
TGO,1977,7.469993049350799
TGO,1978,8.56491864791364
TGO,1979,7.30753086894121
TGO,1980,6.61184922781036
TGO,1981,6.1671548789659285
TGO,1982,6.354965040798612
TGO,1983,6.520215156506809
TGO,1984,7.13900946303029
TGO,1985,7.23065041354087
TGO,1986,8.33357227997375
TGO,1987,8.97789365012692
TGO,1988,10.0774712918916
TGO,1989,9.602822951466472
TGO,1990,9.82092096045885
TGO,1991,8.44690288175026
TGO,1992,8.11871013407426
TGO,1993,10.1475615658255
TGO,1994,8.19155575449617
TGO,1995,8.69146210702872
TGO,1996,9.273578525373301
TGO,1997,9.127321995294633
TGO,1998,8.8733245830981
TGO,1999,8.79708871742468
TGO,2000,7.941578053815402
TGO,2001,8.51473265838554
TGO,2002,9.43379310566395
TGO,2003,6.70693743569874
TGO,2004,7.08461252835953
TGO,2005,6.32520871707633
TGO,2006,7.95918054024527
TGO,2007,6.961484565650588
TGO,2008,9.888243620906321
TGO,2009,8.509496977718001
TGO,2010,8.678772667479219
TGO,2011,10.407874728474301
TGO,2012,10.6236710680553
TGO,2013,9.64097888423365
TGO,2014,9.96163401862562
TGO,2015,9.67252904310064
TON,1970,3.61977521596183
TON,1971,3.78208754169592
TON,1972,4.43680933200428
TON,1973,3.78162844213431
TON,1974,4.22707514001093
TON,1975,4.58226958061013
TON,1976,6.767086369579822
TON,1977,4.27747955166806
TON,1978,2.99171888990458
TON,1979,2.95658126225559
TON,1980,3.145706212188009
TON,1981,2.61785656017871
TON,1982,1.5651628275794198
TON,1983,4.97722870289601
TON,1984,1.64840530357168
TON,1985,1.69964014701776
TON,1986,2.06537751082301
TON,1987,1.64847961244328
TON,1988,1.4463918656008998
TON,1989,1.32534176525499
TON,1990,1.2518849059428998
TON,1991,1.1327960030654398
TON,1992,1.45073297626185
TON,1993,1.52674097724072
TON,1994,1.35501153850519
TON,1995,1.32559223988571
TON,1996,1.3818073993301103
TON,1997,1.40711590237897
TON,1998,1.4884284771116698
TON,1999,1.40626505590217
TON,2000,1.41463390050504
TON,2001,1.4157488131993503
TON,2002,1.3742128152569395
TON,2003,1.39106885940597
TON,2004,1.4377971116794
TON,2005,1.40804649317482
TON,2006,1.6594130565186798
TON,2007,2.48804880165135
TON,2008,2.5203978589045497
TON,2009,8.21626733002031
TON,2010,4.61644022523076
TON,2011,3.92279402577888
TON,2012,4.826366663279121
TON,2013,6.461118411046879
TON,2014,5.47088970628799
TON,2015,5.6271862651166
TUN,1970,3.15283183051962
TUN,1971,3.21456779221406
TUN,1972,2.81064711875372
TUN,1973,3.05941810263404
TUN,1974,3.24680421065674
TUN,1975,3.3087533615868394
TUN,1976,3.22062698463233
TUN,1977,3.4769794592511
TUN,1978,3.2638895797081298
TUN,1979,3.33064452976605
TUN,1980,3.4773756747198905
TUN,1981,3.10146537547438
TUN,1982,3.1309523403758504
TUN,1983,3.70978135914075
TUN,1984,3.3122304766119
TUN,1985,3.29369757163572
TUN,1986,3.22696838038916
TUN,1987,3.6598074372604095
TUN,1988,2.86267775948992
TUN,1989,2.49650419632114
TUN,1990,2.6887597164413704
TUN,1991,3.12606760696542
TUN,1992,2.746499618282221
TUN,1993,2.91570437324228
TUN,1994,2.6829431497081204
TUN,1995,2.53187570941484
TUN,1996,2.92211677574202
TUN,1997,2.38781492944914
TUN,1998,2.68803559882982
TUN,1999,2.78158758325831
TUN,2000,2.87486282855996
TUN,2001,2.88842502154876
TUN,2002,2.80751334294967
TUN,2003,2.75397793364997
TUN,2004,2.58896629052429
TUN,2005,2.47442008472348
TUN,2006,2.3553853412687205
TUN,2007,2.1976300697749203
TUN,2008,2.1858269152377
TUN,2009,2.2075536856439
TUN,2010,2.4403770347980096
TUN,2011,2.38195802693242
TUN,2012,2.40345948646856
TUN,2013,2.3751243881402404
TUN,2014,2.3734158412105297
TUN,2015,2.39337549423146
TUR,1970,1.6927263970923798
TUR,1971,1.73330246812174
TUR,1972,1.65463487131855
TUR,1973,1.6268092398393
TUR,1974,1.75400990754222
TUR,1975,1.75501502817069
TUR,1976,1.8506845338503104
TUR,1977,1.7959727420669698
TUR,1978,1.85940627472204
TUR,1979,1.79030941413958
TUR,1980,1.77230732812679
TUR,1981,1.75088591680724
TUR,1982,1.73049160477443
TUR,1983,1.65230896898865
TUR,1984,1.7519058402219798
TUR,1985,1.79762696723078
TUR,1986,1.97045224355182
TUR,1987,1.98507348825394
TUR,1988,1.90990851783455
TUR,1989,1.84810112901336
TUR,1990,1.7898432161900002
TUR,1991,1.79516269827243
TUR,1992,1.7257369186552098
TUR,1993,1.80572877057436
TUR,1994,1.72534605034509
TUR,1995,1.7638035899462
TUR,1996,1.7954817997467398
TUR,1997,1.7555969730793402
TUR,1998,1.8732813728592
TUR,1999,1.72467498523094
TUR,2000,1.62048380352687
TUR,2001,1.46701683011863
TUR,2002,1.4272507802072298
TUR,2003,1.42214737567469
TUR,2004,1.40652754944529
TUR,2005,1.45253909745487
TUR,2006,1.58612642587112
TUR,2007,1.86083224100815
TUR,2008,1.77348361679963
TUR,2009,1.84211911572201
TUR,2010,1.9294855345302704
TUR,2011,2.02292118219008
TUR,2012,2.05855289893822
TUR,2013,2.04541507963563
TUR,2014,2.00110046327533
TUR,2015,1.99698137264614
UGA,1970,14.696545067595697
UGA,1971,14.029249445132
UGA,1972,14.1827168357561
UGA,1973,14.464163811333401
UGA,1974,14.7105414378953
UGA,1975,15.637509295217097
UGA,1976,15.3641062018347
UGA,1977,15.194145687485499
UGA,1978,16.0452225358924
UGA,1979,15.964187489219901
UGA,1980,16.4198240780883
UGA,1981,16.8075826479346
UGA,1982,16.0100011028454
UGA,1983,15.8228571974031
UGA,1984,15.8209769533414
UGA,1985,16.4092120957009
UGA,1986,15.884011957127399
UGA,1987,15.2742642297253
UGA,1988,14.735708150291199
UGA,1989,14.5918907282923
UGA,1990,14.173164176366198
UGA,1991,13.877966690449
UGA,1992,13.499246066045
UGA,1993,13.1527049137846
UGA,1994,11.882774526891401
UGA,1995,11.7060029085696
UGA,1996,10.981772011844098
UGA,1997,10.6202191607396
UGA,1998,10.619056259754599
UGA,1999,10.3391557090535
UGA,2000,10.1586812383796
UGA,2001,9.676330466773473
UGA,2002,9.4620287453742
UGA,2003,9.36128256888778
UGA,2004,8.918693505596131
UGA,2005,8.48807794258468
UGA,2006,8.09592643604681
UGA,2007,7.9443453403801
UGA,2008,7.29648324355898
UGA,2009,7.097477912438071
UGA,2010,6.80225310062925
UGA,2011,6.63519636831114
UGA,2012,6.269694892893949
UGA,2013,6.03016615980909
UGA,2014,5.8628596659308805
UGA,2015,5.67500286860671
GBR,1970,0.7285515413024759
GBR,1971,0.7486086839002779
GBR,1972,0.7008172525984959
GBR,1973,0.719484026180083
GBR,1974,0.681160851263077
GBR,1975,0.6590952989918101
GBR,1976,0.61820380373395
GBR,1977,0.5891396400109841
GBR,1978,0.573247400458031
GBR,1979,0.570050797365152
GBR,1980,0.553436160982171
GBR,1981,0.515400347157813
GBR,1982,0.530377306068702
GBR,1983,0.5190737111848529
GBR,1984,0.489181771424029
GBR,1985,0.5029956024988279
GBR,1986,0.501155328986867
GBR,1987,0.500121199785696
GBR,1988,0.501684870515988
GBR,1989,0.508138414486491
GBR,1990,0.475988232564477
GBR,1991,0.464848133350765
GBR,1992,0.4423635934197079
GBR,1993,0.423890473252686
GBR,1994,0.420825442334286
GBR,1995,0.404296839224492
GBR,1996,0.379451988987225
GBR,1997,0.367507228839594
GBR,1998,0.352414592380784
GBR,1999,0.3434189135385711
GBR,2000,0.334670629595872
GBR,2001,0.333470483902232
GBR,2002,0.313669541917826
GBR,2003,0.30009745831092405
GBR,2004,0.30071389463319703
GBR,2005,0.288700502266534
GBR,2006,0.2859004162568089
GBR,2007,0.274064555613788
GBR,2008,0.261528713796832
GBR,2009,0.235305084357653
GBR,2010,0.225731716855906
GBR,2011,0.225348744508108
GBR,2012,0.214245957161217
GBR,2013,0.21395094125933606
GBR,2014,0.20927616563054305
GBR,2015,0.194967971591844
USA,1970,1.24488867738548
USA,1971,1.24528107069509
USA,1972,1.21493583890042
USA,1973,1.2076786856488
USA,1974,1.1903213129875
USA,1975,1.1071236682270702
USA,1976,1.07709412901226
USA,1977,1.08248382000879
USA,1978,1.07391182155191
USA,1979,1.06939631714158
USA,1980,0.965804284057504
USA,1981,0.941698519424342
USA,1982,0.893679835684396
USA,1983,0.8439197872490379
USA,1984,0.8845383506605379
USA,1985,0.890907430407736
USA,1986,0.867618055746261
USA,1987,0.883159210750736
USA,1988,0.8596893110938381
USA,1989,0.8255548106451049
USA,1990,0.837820743460996
USA,1991,0.801185631938686
USA,1992,0.803681229500117
USA,1993,0.7892616320116569
USA,1994,0.820538431825055
USA,1995,0.7856883700050209
USA,1996,0.7817227194864058
USA,1997,0.780280463361177
USA,1998,0.781698918248113
USA,1999,0.74817346483973
USA,2000,0.720862764677328
USA,2001,0.7054074805801709
USA,2002,0.6756170769764711
USA,2003,0.6610574509167211
USA,2004,0.670754951794724
USA,2005,0.669500675055115
USA,2006,0.643418405328582
USA,2007,0.596412024864963
USA,2008,0.5622118847242651
USA,2009,0.511778806587218
USA,2010,0.5084125106170589
USA,2011,0.496352668051377
USA,2012,0.473548291688298
USA,2013,0.473247846828264
USA,2014,0.469873658756531
USA,2015,0.450573138130199
URY,1970,3.63620408416984
URY,1971,3.0969978867941403
URY,1972,3.05962196772148
URY,1973,3.11174984402983
URY,1974,3.25550070405931
URY,1975,2.95887081708458
URY,1976,3.08135940082674
URY,1977,2.76950642204925
URY,1978,2.5553445286156897
URY,1979,2.20513847318963
URY,1980,2.371492527802109
URY,1981,2.6510361401099
URY,1982,2.8981562583534104
URY,1983,3.07321250323682
URY,1984,2.51683742475244
URY,1985,2.59328175675151
URY,1986,2.45970570774219
URY,1987,2.18495326806828
URY,1988,2.4235223338770897
URY,1989,2.58001510483806
URY,1990,2.39685394546731
URY,1991,2.32698412461846
URY,1992,2.3156209243694503
URY,1993,2.11294261740868
URY,1994,2.25929850411674
URY,1995,2.22836681553914
URY,1996,3.2628447088566
URY,1997,4.6153442266964015
URY,1998,4.464927830327982
URY,1999,5.096360978224389
URY,2000,5.05222803252433
URY,2001,4.3614878018756
URY,2002,4.88680244072614
URY,2003,4.04590492699029
URY,2004,5.39722119482753
URY,2005,6.62996440433926
URY,2006,6.33570629671683
URY,2007,5.840941561044412
URY,2008,5.58453489612625
URY,2009,5.33805205453041
URY,2010,5.0628576261866
URY,2011,4.789746805394059
URY,2012,4.5214033888795
URY,2013,4.41983511958722
URY,2014,4.38152448447851
URY,2015,4.46249689644983
VUT,1970,8.73898449487581
VUT,1971,9.37726013314271
VUT,1972,6.24204464551122
VUT,1973,7.275242164952379
VUT,1974,6.75557299248277
VUT,1975,6.37911523462181
VUT,1976,6.801823964811572
VUT,1977,7.83851985314663
VUT,1978,6.870649689249071
VUT,1979,6.44045831702067
VUT,1980,6.140376698023231
VUT,1981,7.15368366555392
VUT,1982,5.62173428082416
VUT,1983,4.61510709382588
VUT,1984,4.856707471755
VUT,1985,4.27253767034237
VUT,1986,4.62050630342234
VUT,1987,4.653543023223871
VUT,1988,4.3093135890525405
VUT,1989,3.50501911585021
VUT,1990,4.61604789684976
VUT,1991,3.26015043130648
VUT,1992,3.3152801899083704
VUT,1993,3.23909767839706
VUT,1994,3.1930427893665296
VUT,1995,3.0890263812659
VUT,1996,3.07940356947146
VUT,1997,3.5946242620211803
VUT,1998,3.7330675454407696
VUT,1999,3.01860524696972
VUT,2000,2.6638164732231604
VUT,2001,2.86866365130317
VUT,2002,2.65166895594612
VUT,2003,2.8446753349724103
VUT,2004,3.06890533125228
VUT,2005,3.024796720362509
VUT,2006,2.94478305927769
VUT,2007,2.98098454710487
VUT,2008,2.59364787726463
VUT,2009,2.48251226096192
VUT,2010,3.06807322036767
VUT,2011,2.71874729506741
VUT,2012,2.68565628695265
VUT,2013,2.86349239694418
VUT,2014,2.861760670150721
VUT,2015,2.98371788249128
VEN,1970,0.998670747197243
VEN,1971,0.976987199124046
VEN,1972,0.881892722745993
VEN,1973,0.926371159830725
VEN,1974,0.977056213627038
VEN,1975,1.06314203621342
VEN,1976,1.1037823876028898
VEN,1977,1.10227346270329
VEN,1978,1.23937738699823
VEN,1979,1.1966289579629998
VEN,1980,1.2733583802028
VEN,1981,1.4416667330962
VEN,1982,1.2221948601817298
VEN,1983,1.28766706312129
VEN,1984,1.28557360258364
VEN,1985,1.39771510881221
VEN,1986,1.43666890518156
VEN,1987,1.49123284140594
VEN,1988,1.4475536955663602
VEN,1989,1.4297911504833
VEN,1990,1.3052589284548102
VEN,1991,1.28369253967807
VEN,1992,1.82485093692975
VEN,1993,1.57641059154918
VEN,1994,1.58019941807311
VEN,1995,1.6237657307782298
VEN,1996,1.7039819373544698
VEN,1997,1.67087380544122
VEN,1998,1.62724660875985
VEN,1999,1.67911728220887
VEN,2000,1.70773057465
VEN,2001,1.81453931146917
VEN,2002,1.8266111021165297
VEN,2003,1.52485372687589
VEN,2004,1.5105174904386398
VEN,2005,1.4456544657698602
VEN,2006,1.22072726845188
VEN,2007,1.53113270631379
VEN,2008,1.28205796349235
VEN,2009,1.27116618241073
VEN,2010,1.207042018696
VEN,2011,1.19682783844231
VEN,2012,1.24492417728802
VEN,2013,1.12219045027333
VEN,2014,1.15378895326364
VEN,2015,1.22478031089257
ZWE,1970,9.3539400887824
ZWE,1971,10.021676046734001
ZWE,1972,9.98173353335762
ZWE,1973,8.84279112223709
ZWE,1974,10.2203269946403
ZWE,1975,9.44725740274027
ZWE,1976,9.90935218052144
ZWE,1977,10.3673566991109
ZWE,1978,10.1893522587512
ZWE,1979,8.89496403872639
ZWE,1980,8.53648820557392
ZWE,1981,8.64799713718099
ZWE,1982,7.72989817428533
ZWE,1983,6.66034791970394
ZWE,1984,7.33847939973433
ZWE,1985,8.45832761966406
ZWE,1986,8.37496698964041
ZWE,1987,7.4850513149252995
ZWE,1988,7.88758177936097
ZWE,1989,7.20141370590652
ZWE,1990,6.8422261571862695
ZWE,1991,6.3492045079265
ZWE,1992,5.42042724625057
ZWE,1993,6.028149305945469
ZWE,1994,6.49678519616872
ZWE,1995,5.52665847813047
ZWE,1996,6.62985617531496
ZWE,1997,7.85734231534116
ZWE,1998,6.63642761116114
ZWE,1999,6.653196056018518
ZWE,2000,6.817272626503461
ZWE,2001,6.65523009637529
ZWE,2002,6.142383267347058
ZWE,2003,6.267066898419699
ZWE,2004,7.08483170764331
ZWE,2005,6.68147232331985
ZWE,2006,7.21022426684353
ZWE,2007,9.03752715542857
ZWE,2008,6.13647297923674
ZWE,2009,4.22950226402865
ZWE,2010,4.91548234590297
ZWE,2011,4.78169497367472
ZWE,2012,4.48346071773317
ZWE,2013,4.22385014484751
ZWE,2014,4.49675086653589
ZWE,2015,4.31188841799067
BHS,1970,2.05002119786318
BHS,1971,2.18717437129611
BHS,1972,2.48434970334831
BHS,1973,2.34314109819859
BHS,1974,2.5337771856640297
BHS,1975,1.1264574004506
BHS,1976,1.22469873784651
BHS,1977,0.70930354666755
BHS,1978,1.07221323188771
BHS,1979,0.701532168903186
BHS,1980,0.835756221290297
BHS,1981,0.6340451943786011
BHS,1982,0.56268577723765
BHS,1983,0.54615946535439
BHS,1984,0.484672629579633
BHS,1985,0.62008163669197
BHS,1986,0.6999473006809549
BHS,1987,0.9037792149161108
BHS,1988,0.93553628600175
BHS,1989,0.761085591033171
BHS,1990,0.7849204668172991
BHS,1991,0.841868471690045
BHS,1992,0.7082086953074409
BHS,1993,0.67423582727653
BHS,1994,0.6231987587091801
BHS,1995,0.21966303319780106
BHS,1996,0.533814866724969
BHS,1997,1.25239757453523
BHS,1998,0.29244251893507
BHS,1999,0.610774261002374
BHS,2000,0.466792305167037
BHS,2001,0.350868713125974
BHS,2002,0.4070682870926041
BHS,2003,0.275300304022964
BHS,2004,0.221636151421486
BHS,2005,0.32957726644990804
BHS,2006,0.272008646825016
BHS,2007,0.12318598660011802
BHS,2008,0.0995136043346405
BHS,2009,0.14822743778384806
BHS,2010,0.22237333710275695
BHS,2011,0.140491021050432
BHS,2012,0.13040925795992
BHS,2013,0.16485801235926598
BHS,2014,0.164573165977298
BHS,2015,0.16298927933763002
DEU,1970,1.05700741353883
DEU,1971,1.05370400042284
DEU,1972,1.03031121142769
DEU,1973,0.985958053122532
DEU,1974,0.94437222643291
DEU,1975,0.920504532920162
DEU,1976,0.89081605009363
DEU,1977,0.86639363877285
DEU,1978,0.8513038100928549
DEU,1979,0.841023936929525
DEU,1980,0.8186153928704009
DEU,1981,0.7830402779891579
DEU,1982,0.767719723369192
DEU,1983,0.753701886370222
DEU,1984,0.7446024211016579
DEU,1985,0.721345650645515
DEU,1986,0.7059392599692661
DEU,1987,0.684789877309208
DEU,1988,0.660907422646541
DEU,1989,0.634550106490276
DEU,1990,0.5847518998581221
DEU,1991,0.529955608907792
DEU,1992,0.522448067704163
DEU,1993,0.5082667604067079
DEU,1994,0.515781516404016
DEU,1995,0.481723917941897
DEU,1996,0.460532346272941
DEU,1997,0.461046530234231
DEU,1998,0.489535911559509
DEU,1999,0.492298548912481
DEU,2000,0.470023563623993
DEU,2001,0.44054206629257897
DEU,2002,0.422797767496572
DEU,2003,0.4158490408367621
DEU,2004,0.42093280444165504
DEU,2005,0.397548075458147
DEU,2006,0.395398240150269
DEU,2007,0.407417733356961
DEU,2008,0.3988276842487101
DEU,2009,0.403462439118151
DEU,2010,0.388227584852401
DEU,2011,0.390746472973238
DEU,2012,0.3794169452600321
DEU,2013,0.37583270154434
DEU,2014,0.3724873833604939
DEU,2015,0.3682638888940421
GUY,1970,8.371556610663239
GUY,1971,9.368515949525
GUY,1972,9.515871257154679
GUY,1973,8.574508743043491
GUY,1974,9.6911543172031
GUY,1975,8.53138052246902
GUY,1976,8.533075641114769
GUY,1977,7.79321161377632
GUY,1978,9.72550445081714
GUY,1979,9.58537118363523
GUY,1980,10.0386695543099
GUY,1981,8.66063882601308
GUY,1982,11.4572542476772
GUY,1983,10.405656081210301
GUY,1984,11.6366062704145
GUY,1985,10.4355012001978
GUY,1986,10.727678184521698
GUY,1987,10.7013325134773
GUY,1988,10.058575202175401
GUY,1989,9.16603740691233
GUY,1990,10.2544999256256
GUY,1991,11.8280695661114
GUY,1992,12.165327783480699
GUY,1993,16.5814763922821
GUY,1994,17.0469740638382
GUY,1995,15.0109933425138
GUY,1996,16.2775188952458
GUY,1997,14.727425723237099
GUY,1998,14.868935212721
GUY,1999,14.012128851704302
GUY,2000,14.3846905848737
GUY,2001,13.9294478416939
GUY,2002,15.2253215566257
GUY,2003,14.2569218507031
GUY,2004,14.657875216591101
GUY,2005,10.5949177079449
GUY,2006,10.328290068855301
GUY,2007,11.0316794460328
GUY,2008,9.24483361637646
GUY,2009,9.731970229361949
GUY,2010,9.52122166202744
GUY,2011,11.0260891881254
GUY,2012,10.373437279175599
GUY,2013,10.4228869732977
GUY,2014,9.658324287535187
GUY,2015,9.37357740378735
BLR,1992,6.04993497131753
BLR,1993,5.925361162127548
BLR,1994,5.72773431904709
BLR,1995,7.54118773234357
BLR,1996,7.11643202015241
BLR,1997,7.12526136386911
BLR,1998,5.79748136663344
BLR,1999,5.25941457477955
BLR,2000,4.69965104232625
BLR,2001,4.50357090155091
BLR,2002,4.21742478823627
BLR,2003,4.29674510823015
BLR,2004,4.18540365249623
BLR,2005,3.85218090295473
BLR,2006,3.9716850233837495
BLR,2007,3.85080133656255
BLR,2008,3.90335233033107
BLR,2009,3.60601512461281
BLR,2010,3.63252857446145
BLR,2011,3.3675779330180697
BLR,2012,3.4746672955239304
BLR,2013,3.2523139851967104
BLR,2014,3.2821580154860497
BLR,2015,3.46321305156914
CZE,1993,1.94228810656072
CZE,1994,1.76020878605867
CZE,1995,1.73551087016699
CZE,1996,1.7066080152551395
CZE,1997,1.79547662971981
