"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","1995",4.2567,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","1996",4.265,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","1997",4.4889,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","1998",4.5441,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","1999",4.9248,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2000",4.9249,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2001",4.8255,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2002",6.6977,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2003",5.8707,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2004",5.3374,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2005",5.3606,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2006",5.2051,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2007",4.9008,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2008",4.8839,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2009",4.3241,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2010",4.7172,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2011",4.5665,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2012",4.9782,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2013",5.1785,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2014",5.4698,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2015",5.3906,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2016",5.3821,
"DOM","MATCONSUMP","TOT","TONNE_CAP","A","2017",5.3742,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1970",3.4855,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1971",3.3281,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1972",3.2238,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1973",3.2897,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1974",3.5623,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1975",3.8008,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1976",3.9463,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1977",4.465,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1978",4.4558,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1979",5.0581,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1980",5.5753,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1981",4.7341,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1982",4.8951,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1983",4.4387,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1984",5.0159,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1985",4.9981,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1986",5.5077,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1987",5.0734,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1988",5.6567,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1989",5.3235,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1990",5.1653,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1991",5.2836,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1992",5.0825,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1993",5.0632,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1994",5.6372,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1995",5.8058,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1996",5.9744,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1997",6.0095,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1998",6.0588,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","1999",5.1806,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2000",5.4553,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2001",5.8203,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2002",5.9592,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2003",5.9838,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2004",5.993,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2005",5.8398,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2006",6.2401,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2007",6.5793,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2008",7.0701,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2009",7.8129,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2010",7.6536,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2011",7.9718,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2012",7.6955,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2013",7.7562,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2014",7.7764,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2015",7.8287,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2016",7.9254,
"ECU","MATCONSUMP","TOT","TONNE_CAP","A","2017",8.0117,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1970",3.0922,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1971",2.9873,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1972",3.0618,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1973",3.023,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1974",3.0738,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1975",3.2534,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1976",3.3417,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1977",3.3766,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1978",3.4205,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1979",3.5796,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1980",3.6844,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1981",4.0384,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1982",4.3412,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1983",4.7922,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1984",5.1224,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1985",5.3586,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1986",5.1586,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1987",4.8234,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1988",4.7513,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1989",4.7857,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1990",4.9707,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1991",5.1264,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1992",5.1139,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1993",5.0807,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1994",5.2065,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1995",5.4782,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1996",5.8164,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1997",6.0021,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1998",6.2924,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","1999",6.7102,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2000",6.0515,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2001",6.038,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2002",5.975,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2003",5.9647,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2004",5.9395,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2005",6.3916,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2006",6.8547,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2007",7.1665,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2008",7.9161,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2009",7.9207,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2010",7.8541,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2011",7.254,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2012",7.4035,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2013",7.3658,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2014",7.2392,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2015",7.5151,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2016",7.7188,
"EGY","MATCONSUMP","TOT","TONNE_CAP","A","2017",7.938,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1970",2.1278,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1971",2.2165,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1972",2.2988,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1973",2.4506,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1974",2.636,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1975",2.7712,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1976",2.701,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1977",2.8342,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1978",3.0102,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1979",2.7867,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1980",2.6201,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1981",2.4202,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1982",2.336,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1983",2.443,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1984",2.5307,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1985",2.5698,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1986",2.6019,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1987",2.7999,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1988",2.707,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1989",2.7632,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1990",2.8799,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1991",3.2512,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1992",3.0361,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1993",3.3753,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1994",3.4587,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1995",3.6776,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1996",3.8274,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1997",4.0308,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1998",4.0361,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","1999",4.0979,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2000",3.8264,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2001",3.9735,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2002",4.019,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2003",4.0549,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2004",3.8937,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2005",3.7354,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2006",3.9922,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2007",3.9976,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2008",3.9055,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2009",4.0245,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2010",4.0345,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2011",4.0668,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2012",4.1566,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2013",4.1528,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2014",4.1052,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2015",4.1211,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2016",4.1339,
"SLV","MATCONSUMP","TOT","TONNE_CAP","A","2017",4.1459,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1970",2.0406,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1971",1.7482,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1972",1.7513,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1973",1.8617,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1974",1.9447,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1975",2.0211,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1976",2.0939,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1977",2.099,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1978",2.1851,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1979",2.218,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1980",2.1857,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1981",2.1095,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1982",1.996,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1983",1.9651,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1984",1.8405,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1985",1.8734,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1986",1.7107,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1987",1.7952,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1988",1.6805,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1989",1.6441,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1990",1.9158,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1991",1.8885,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1992",2.1615,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1993",2.2956,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1994",2.3135,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1995",3.2736,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1996",4.3918,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1997",8.7899,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1998",10.6723,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","1999",12.0217,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2000",13.0979,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2001",19.6617,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2002",23.1769,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2003",25.9923,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2004",27.0084,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2005",27.4614,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2006",25.7391,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2007",25.3453,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2008",27.5288,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2009",24.4684,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2010",21.5558,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2011",22.205,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2012",20.6976,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2013",18.9373,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2014",19.0048,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2015",19.1231,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2016",19.2183,
"GNQ","MATCONSUMP","TOT","TONNE_CAP","A","2017",19.3031,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","1993",1.8427,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","1994",2.6994,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","1995",2.4149,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","1996",2.4789,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","1997",2.8422,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","1998",3.2782,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","1999",2.8366,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2000",2.5724,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2001",2.6745,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2002",2.4152,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2003",2.2676,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2004",2.1114,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2005",2.4529,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2006",2.0996,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2007",2.3265,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2008",1.6704,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2009",1.8101,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2010",1.7694,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2011",2.6708,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2012",2.4752,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2013",2.5703,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2014",4.459,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2015",6.4911,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2016",8.4688,
"ERI","MATCONSUMP","TOT","TONNE_CAP","A","2017",10.3994,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","1993",2.0586,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","1994",2.0335,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","1995",2.1196,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","1996",2.301,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","1997",2.2551,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","1998",2.0816,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","1999",2.1339,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2000",2.1123,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2001",2.1893,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2002",2.2483,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2003",2.292,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2004",2.2972,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2005",2.4319,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2006",2.4648,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2007",2.4904,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2008",2.5402,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2009",2.6396,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2010",2.7013,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2011",2.7397,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2012",2.7656,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2013",2.8511,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2014",2.8995,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2015",2.975,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2016",3.0558,
"ETH","MATCONSUMP","TOT","TONNE_CAP","A","2017",3.1315,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1970",12.4353,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1971",10.9956,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1972",10.2596,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1973",10.8247,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1974",9.3118,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1975",8.953,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1976",9.1757,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1977",9.9516,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1978",9.8906,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1979",12.8885,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1980",10.6918,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1981",12.1813,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1982",12.3473,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1983",8.2536,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1984",12.5277,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1985",9.5043,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1986",12.4268,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1987",9.1026,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1988",9.7882,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1989",11.9016,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1990",11.9884,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1991",9.6067,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1992",10.7759,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1993",10.6792,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1994",11.2824,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1995",11.1763,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1996",10.5634,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1997",10.2284,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1998",7.7678,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","1999",10.4299,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2000",10.0444,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2001",9.3745,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2002",9.4857,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2003",8.8561,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2004",9.8118,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2005",9.3346,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2006",9.6657,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2007",8.255,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2008",7.1783,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2009",6.8913,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2010",6.783,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2011",6.9938,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2012",6.1929,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2013",6.0686,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2014",6.9024,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2015",6.6858,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2016",6.4746,
"FJI","MATCONSUMP","TOT","TONNE_CAP","A","2017",6.2561,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1970",4.8846,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1971",4.7522,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1972",7.6484,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1973",8.5577,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1974",10.032,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1975",7.0606,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1976",6.7938,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1977",9.398,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1978",4.8809,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1979",5.2459,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1980",4.5383,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1981",6.1981,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1982",8.0076,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1983",5.1737,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1984",8.2522,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1985",8.4355,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1986",9.3712,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1987",7.5527,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1988",7.1394,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1989",7.9942,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1990",8.8501,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1991",7.1266,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1992",7.0585,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1993",5.2876,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1994",4.9359,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1995",7.772,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1996",6.1955,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1997",6.4855,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1998",6.2413,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","1999",5.2784,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2000",5.4017,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2001",6.1085,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2002",5.2888,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2003",7.5337,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2004",7.7481,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2005",6.1982,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2006",7.323,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2007",6.2296,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2008",6.321,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2009",5.9746,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2010",5.8499,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2011",6.1858,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2012",5.9368,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2013",6.308,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2014",6.1216,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2015",5.9899,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2016",5.921,
"GAB","MATCONSUMP","TOT","TONNE_CAP","A","2017",5.8653,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1970",2.5925,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1971",2.78,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1972",2.5097,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1973",2.6656,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1974",2.3088,
