SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Food Waste Sector,Nature,Observation Status,Reporting Type,Units
AG_FOOD_WST,Food waste (Tonnes),296,Kiribati,2019,3251.41357,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),300,Greece,2019,267811.77297,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),300,Greece,2019,77331.53355,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),300,Greece,2019,1483995.91691,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),304,Greenland,2019,4178.15948,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),304,Greenland,2019,1449.8427,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),304,Greenland,2019,726.40125,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),308,Grenada,2019,8112.40223,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),308,Grenada,2019,3096.58435,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),308,Grenada,2019,1751.7056,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),316,Guam,2019,13164.89272,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),316,Guam,2019,4277.93093,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),316,Guam,2019,2143.33207,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),320,Guatemala,2019,1273466.06904,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),320,Guatemala,2019,486094.62299,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),320,Guatemala,2019,274978.67904,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),324,Guinea,2019,1311529.8564,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),324,Guinea,2019,199744.48743,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),324,Guinea,2019,353099.0899,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),328,Guyana,2019,56699.89699,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),328,Guyana,2019,21642.91277,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),328,Guyana,2019,12243.17094,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),332,Haiti,2019,936940.44204,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),332,Haiti,2019,311403.02865,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),332,Haiti,2019,176157.45869,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),340,Honduras,2019,780503.67971,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),340,Honduras,2019,269460.89953,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),340,Honduras,2019,152431.23191,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),344,"China, Hong Kong Special Administrative Region",2019,530984.95863,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),344,"China, Hong Kong Special Administrative Region",2019,190146.74236,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),344,"China, Hong Kong Special Administrative Region",2019,95267.45933,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),348,Hungary,2019,247641.82724,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),348,Hungary,2019,124073.68862,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),348,Hungary,2019,908669.05874,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),352,Iceland,2019,8668.3717,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),352,Iceland,2019,4343.0339,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),352,Iceland,2019,25826.8775,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),356,India,2019,68760163.39164,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),356,India,2019,37778821.2233,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),356,India,2019,21371086.74803,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),360,Indonesia,2019,20938251.72673,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),360,Indonesia,2019,7482276.76839,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),360,Indonesia,2019,4232646.24761,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),364,Iran (Islamic Republic of),2019,5884842.11424,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),364,Iran (Islamic Republic of),2019,2292409.68979,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),364,Iran (Islamic Republic of),2019,1296792.34969,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),368,Iraq,2019,614814.25802,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),368,Iraq,2019,4734434.37485,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),368,Iraq,2019,1086840.28159,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),372,Ireland,2019,274134.93204,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),372,Ireland,2019,62551.21839,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),372,Ireland,2019,267072.75,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),376,Israel,2019,848395.24324,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),376,Israel,2019,233752.04784,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),376,Israel,2019,437996.93383,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),380,Italy,2019,4059806.13181,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),380,Italy,2019,1548291.36719,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),380,Italy,2019,219551.83218,2019,,,,,Food Waste Index Report 2021 / WESR,,High Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),384,Côte d'Ivoire,2019,2561139.58131,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),384,Côte d'Ivoire,2019,711011.70959,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),384,Côte d'Ivoire,2019,402211.93866,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),388,Jamaica,2019,213551.74538,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),388,Jamaica,2019,81514.81824,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),388,Jamaica,2019,46112.08597,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),392,Japan,2019,8159891.21623,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),392,Japan,2019,1095307.55847,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),392,Japan,2019,1870735.46901,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),398,Kazakhstan,2019,512910.49051,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),398,Kazakhstan,2019,290148.13675,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),398,Kazakhstan,2019,1404584.35853,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),400,Jordan,2019,939896.67349,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),400,Jordan,2019,279292.55485,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),400,Jordan,2019,157992.8972,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),404,Kenya,2019,5217366.8438,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),404,Kenya,2019,1637019.64155,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),404,Kenya,2019,576410.50809,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),408,Democratic People's Republic of Korea,2019,2070527.65554,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),408,Democratic People's Republic of Korea,2019,709621.01144,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),408,Democratic People's Republic of Korea,2019,401425.23516,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),410,Republic of Korea,2019,656263.16994,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),410,Republic of Korea,2019,3657763.88497,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),410,Republic of Korea,2019,1309852.33338,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),414,Kuwait,2019,397705.67293,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),414,Kuwait,2019,107577.30559,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),414,Kuwait,2019,53898.45998,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),417,Kyrgyzstan,2019,583950.70641,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),417,Kyrgyzstan,2019,177387.28161,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),417,Kyrgyzstan,2019,100346.14264,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),418,Lao People's Democratic Republic,2019,618994.02987,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),418,Lao People's Democratic Republic,2019,198222.8706,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),418,Lao People's Democratic Republic,2019,112132.61891,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),419,Latin America and the Caribbean,2019,10208309.53826,2019,,,,,Food Waste Index Report 2021 / WESR,,,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),419,Latin America and the Caribbean,2019,48192417.12703,2019,,,,,Food Waste Index Report 2021 / WESR,,,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),419,Latin America and the Caribbean,2019,17476533.73319,2019,,,,,Food Waste Index Report 2021 / WESR,,,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),422,Lebanon,2019,717491.23926,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),422,Lebanon,2019,107224.71518,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),422,Lebanon,2019,189546.90481,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),426,Lesotho,2019,58760.45288,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),426,Lesotho,2019,211661.38285,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),426,Lesotho,2019,33240.17783,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),428,Latvia,2019,145262.85348,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),428,Latvia,2019,48755.11601,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),428,Latvia,2019,24427.32373,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),430,Liberia,2019,507042.99619,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),430,Liberia,2019,136509.60336,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),430,Liberia,2019,77222.06466,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),432,Landlocked developing countries (LLDCs),2019,49205324.76599,2019,,,,,Food Waste Index Report 2021 / WESR,,,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),432,Landlocked developing countries (LLDCs),2019,11319264.37313,2019,,,,,Food Waste Index Report 2021 / WESR,,,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),432,Landlocked developing countries (LLDCs),2019,8294142.10555,2019,,,,,Food Waste Index Report 2021 / WESR,,,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),434,Libya,2019,513145.66501,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),434,Libya,2019,187384.82537,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),434,Libya,2019,106001.6493,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),438,Liechtenstein,2019,2723.65533,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),438,Liechtenstein,2019,971.67588,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),438,Liechtenstein,2019,486.82976,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),440,Lithuania,2019,210241.44883,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),440,Lithuania,2019,70564.12552,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),440,Lithuania,2019,35354.08956,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),442,Luxembourg,2019,12868.13,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),442,Luxembourg,2019,4433.04,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),442,Luxembourg,2019,54951.225,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),446,"China, Macao Special Administrative Region",2019,45728.02877,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),446,"China, Macao Special Administrative Region",2019,16375.29569,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),446,"China, Macao Special Administrative Region",2019,8204.36257,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),450,Madagascar,2019,421806.01704,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),450,Madagascar,2019,2769594.25552,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),450,Madagascar,2019,745649.2174,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),454,Malawi,2019,1913061.90772,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),454,Malawi,2019,515047.68668,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),454,Malawi,2019,291357.12642,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),458,Malaysia,2019,2921576.52581,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),458,Malaysia,2019,2861537.49261,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),458,Malaysia,2019,2518199.20728,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),462,Maldives,2019,37687.90471,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),462,Maldives,2019,14681.1276,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),462,Maldives,2019,8304.96138,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),466,Mali,2019,2018765.18393,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),466,Mali,2019,543505.84983,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),466,Mali,2019,307455.61372,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),470,Malta,2019,5642.10068,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),470,Malta,2019,56811.6,2019,,,,,Food Waste Index Report 2021 / WESR,,High Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),470,Malta,2019,11261.21209,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),478,Mauritania,2019,450720.33143,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),478,Mauritania,2019,125126.89107,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),478,Mauritania,2019,70782.98255,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),480,Mauritius,2019,118626.00574,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),480,Mauritius,2019,32466.75974,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),480,Mauritius,2019,16266.51961,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),484,Mexico,2019,11979364.27373,2019,,,,,Food Waste Index Report 2021 / WESR,,Medium Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),484,Mexico,2019,3527216.93685,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),484,Mexico,2019,1995309.9831,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),492,Monaco,2019,2795.33047,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,HHS,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),492,Monaco,2019,997.2463,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,OOHC,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),492,Monaco,2019,499.64107,2019,,,,,Food Waste Index Report 2021 / WESR,,Low Confidence,RTL,E,A,G,TONNES
AG_FOOD_WST,Food waste (Tonnes),496,Mongolia,2019,250173.40959,2019,,,,,Food Waste Index Report 2021 / WESR,,Very Low Confidence,HHS,E,A,G,TONNES
