Country,ISO,Description,Source,Year,Value,URL,DownloadDate,Variable,From
Botswana,BWA,Food waste (Tonnes) Reporting Type G Food Waste Sector RTL,Food Waste Index Report 2021 / WESR,2019,36030.39461,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Brazil,BRA,Food waste (Tonnes) Reporting Type G Food Waste Sector HHS,Food Waste Index Report 2021 / WESR,2019,12578308.30946,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Brazil,BRA,Food waste (Tonnes) Reporting Type G Food Waste Sector OOHC,Food Waste Index Report 2021 / WESR,2019,5835112.31321,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Brazil,BRA,Food waste (Tonnes) Reporting Type G Food Waste Sector RTL,Food Waste Index Report 2021 / WESR,2019,3300862.42482,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
British Virgin Islands,VGB,Food waste (Tonnes) Reporting Type G Food Waste Sector HHS,Food Waste Index Report 2021 / WESR,2019,2217.62309,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
British Virgin Islands,VGB,Food waste (Tonnes) Reporting Type G Food Waste Sector RTL,Food Waste Index Report 2021 / WESR,2019,384.33928,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
British Virgin Islands,VGB,Food waste (Tonnes) Reporting Type G Food Waste Sector OOHC,Food Waste Index Report 2021 / WESR,2019,767.11254,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Brunei Darussalam,BRN,Food waste (Tonnes) Reporting Type G Food Waste Sector RTL,Food Waste Index Report 2021 / WESR,2019,5551.14038,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Brunei Darussalam,BRN,Food waste (Tonnes) Reporting Type G Food Waste Sector HHS,Food Waste Index Report 2021 / WESR,2019,34739.48235,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
Brunei Darussalam,BRN,Food waste (Tonnes) Reporting Type G Food Waste Sector OOHC,Food Waste Index Report 2021 / WESR,2019,11079.66212,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=AG_FOOD_WST&pageSize=1000000000,2021-08-19,ME3.0,SDG API
