"Country","Flow Type","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Namibia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","9.69426689943177","13.8222217068899","10.0029649419399","9.9404416856901","9.79610207319837","9.54150611710456","9.38095779808121","8.80655959255946","8.81104744961103","8.12011554282515","8.44666806817661","8.33357966447523","7.79224507329591","9.37920486980512","10.339208436421","10.4309767116949","10.0516369956887","9.55536935464824","8.46772349427117","8.61222650331706","8.91848354540825","8.3819685281549","8.81679928610234","8.42044761083307","8.24862268182306","8.15976663697775","",""
"Nepal","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.24276417364327","2.39869828555139","1.95908877912451","1.96258041095203","1.85332991745073","1.78230352572741","1.72021088518799","1.5825775844312","1.38767542696529","1.35895715098739","1.28886560718142","1.5381811794329","1.72878068655224","1.86564867766568","1.85870957884573","1.907618193656","2.11665881093933","2.17488744368156","2.13326177067791","2.28211971300659","2.45760433786242","2.41417821994046","2.52002509771181","2.57432724671161","2.65238931888028","2.69982187509864","",""
"Netherlands","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","15.974498796156","17.1806331156207","19.6187612240063","19.3276006410284","20.1535204542777","20.5585360191312","19.8743587604453","19.3228740536901","21.2135766864333","22.4964618010851","22.884219444601","25.4379488956865","28.2647531071425","27.1614037885201","27.6589909174064","27.5011385870108","28.5770068541114","29.6259752913042","29.6210628151736","28.7805146154743","28.0751920549177","27.4103628052549","26.2829507446214","26.227951229202","26.4623719914963","26.749989320487","",""
"New Zealand","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","17.8164203801934","22.215354324767","19.0982315399406","19.9787723958098","20.8876564543698","23.104022818667","22.8135505949443","22.7287637702813","21.1249271841324","21.9265779154832","21.2730021040714","21.5658611112462","23.6892920833128","23.7540417815554","26.2358392058015","27.3830591738502","25.284161463985","26.287436990048","24.5068465340297","21.017797134016","21.8824259955363","21.8503987868724","22.5262884526035","24.2820510982972","24.4588477942966","24.5527463019976","",""
"Nicaragua","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.64678718919529","4.10310363587656","2.82808539198522","2.57522159899173","2.54286644603844","2.72512951980485","2.93769536397919","3.16592518636764","3.19404449252479","3.50033495223208","3.72014855597765","3.35719384404254","3.24393551797694","3.47621391919977","3.41161381342798","3.39668058848254","3.28134925636906","3.40235453093278","3.36554384251457","3.38755316023114","3.47823855878692","3.90001423950293","4.16053579067264","4.17954728552625","4.14681008853969","4.2007343433905","",""
"Niger","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.2778446448406","4.20337810757325","3.20621978766525","2.9029899914114","2.87329041381166","2.50008605079817","2.63029959605143","2.29796511766624","2.67642142361241","2.42954737791683","2.06861149467109","2.65852106815934","2.68588831343117","2.98172344327827","2.85752068403753","3.20612685418551","3.31535326636433","3.31191572115233","3.70189570789247","3.19896326576866","3.53284849180487","3.01415065130025","3.50542969968669","3.26567810871512","3.31968588231453","3.26476346692718","",""
"Nigeria","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.00140943047519","2.24284133273364","2.21265601244181","2.28834317886552","2.24330931121368","2.4866587837239","2.50946513563921","2.60034212749448","2.3753706368209","2.01883333875368","1.94006807131404","2.21096449401017","2.05046182256553","2.33182886231685","2.14572687672603","2.24692678357138","2.37719625483778","2.40250860974148","2.31955033416353","2.07201190383342","2.89997629100758","2.0389200828141","2.55472343346681","2.57041646082938","2.74718192015003","2.72623562637597","",""
"North America","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","28.5473589646011","27.2720265463424","28.4705986297192","27.3005082519387","29.5584184702126","29.8548450338186","30.8844381803128","33.0059359059013","35.2690253291457","35.3857691848226","35.7357630531178","35.2792143574888","34.9828906838238","35.0247837060565","37.268450228347","38.8808628734443","39.0916770017542","37.5403756919248","34.913341294524","30.0200041926395","31.8172481168246","32.1616530308418","32.1732101722568","32.3655764570898","32.6773779187452","32.5491677338101","",""
"North Korea","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","5.40081181586445","5.45094451975213","4.89540685551059","4.18837142857143","3.52303748785116","2.27459507768459","2.84995536764041","2.37236470588235","1.52681236144365","1.59688740441241","1.10810528676567","1.4003955678431","1.3495054690516","1.56619826116604","1.53917740979163","1.60569443307563","1.62626718099939","1.39221726464133","1.26359319278452","1.27151504391451","1.0756544350399","0.953277674350566","0.967577007724231","0.951551456354251","0.984194551272422","0.999042635456835","",""
"Norway","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","21.3081472747104","23.9257938136251","25.4339477923717","25.3633190597934","26.3116120813006","27.4033680078022","29.0754030311784","29.9088411899683","33.3367288956195","31.6966258349998","30.9980447825394","30.2892303208017","31.1381875325087","31.0532483714457","32.2505464411217","33.3633401868528","33.6861137685996","36.9801619137918","36.7415369119964","33.0611830851088","34.3406891202271","35.0871759779327","36.3070755885331","37.1180143406545","37.1761878954229","37.5634349632227","",""
"Oman","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","10.6223957169321","14.5227117676745","12.8241433718838","13.7078979259185","14.0604167533286","14.7896858564217","17.2458923635263","18.0891651807599","20.1356995885699","18.5549375618125","15.7089983357171","14.4355346666098","14.0561659915212","10.0199130006394","10.149549014498","9.54369974602007","9.89062206271227","10.9496774939759","11.2131527541765","11.0793885606934","11.2231536881396","12.3834205139372","10.8022434327957","11.1465279996068","10.4745117924523","10.1714849057163","",""
"Pakistan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.8841321571975","2.958188700424","2.94440242724264","3.05805053980068","3.00571386633664","3.09440266472324","2.82857104465699","2.73756082585982","2.71646333167896","2.7073465102344","2.5659025635114","2.52049672939052","2.508826242473","2.70829278310385","2.79669626110455","2.9224674006559","3.07611907831064","3.19333920068636","3.04002994292016","3.05138007742844","2.90025420374047","3.10454616686964","3.08728241411581","3.11092371817342","3.14129745676124","3.16269778218828","",""
"Panama","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","6.14475700219748","8.90978639272805","7.87349737703518","8.01799954422865","8.53222326593905","7.73584661036293","7.95454416971245","8.60393362308995","8.89695550190408","8.18213126217724","8.57251256375978","6.97228178420525","6.69284275142397","7.40449572226294","7.81569803941654","8.0692606666283","7.88292280826378","7.8499868252599","8.79519984542737","8.23408938751211","7.94730736532407","7.53050981550954","7.90497951124551","7.75344162926865","7.84226645654144","7.92931228479711","",""
"Papua New Guinea","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","4.82308581994337","7.64018627228537","4.98720032260671","4.4369015568811","4.20871620064789","3.47665454674996","3.68118556844798","3.01358551500911","2.70474865596957","2.57876058625173","2.18106391249357","2.16920564464563","1.9724796949879","1.94225478386858","1.84300364239481","1.97450428419698","1.98696671893175","2.43945757866573","2.26186259674108","2.70259640302913","2.83288724949496","3.15180644040741","3.37495705722116","2.9219317803697","2.76190799666165","2.72898831798791","",""
"Paraguay","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","9.50213605965247","11.2438038378111","9.61350185821946","9.82783380178612","9.29835535693631","9.80848410988535","9.37403245327412","9.82615264080046","9.81679171973546","9.37109829158918","9.33104135758688","9.21321219799783","9.37832268183563","9.65664053946292","9.75385580203312","9.79831016964389","10.5670125962191","11.1704795044048","11.5417946130157","10.1631677488031","12.7345936159444","13.5818487286541","11.8022389147665","14.3352661572994","14.4036779448755","14.64190119689","",""
"Peru","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","5.18906082644443","6.00341244699465","5.29022402900358","5.57859357971986","6.3208056290099","6.80738350033931","6.78521424343184","7.13825252566629","6.57478572004541","6.82338368823773","6.81836601565703","7.23254927781167","7.74144880678179","7.81546282080043","7.29090343233802","7.63023767198498","7.46483518866111","7.78172782528737","8.66555701603461","8.41546333209696","8.4917176091601","8.87257685184398","8.9522668830504","9.52361130754743","9.36231376933336","9.380964582921","",""
"Philippines","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.54726385346005","3.60611708970281","3.69553797474238","3.90397433925166","4.09204266802876","3.9756651442794","4.75932789305364","5.06381378374991","4.41790496032026","4.01004257377493","3.94260504255703","3.91167534022965","4.0854826394022","3.94981488515113","4.03513647514088","4.00443919091004","3.98583622629044","4.13747662745881","4.21642197538648","4.12678565600372","4.28555777668141","4.38684667743965","4.35263014313188","4.33045825716881","4.32887735353372","4.36582235672816","",""
"Poland","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","9.00103044205121","9.08086180658715","10.0931425946509","10.3620861899212","9.81700347479487","10.1239271701338","11.4109711637294","11.500914817414","12.5620697606173","12.2022752014333","12.9809006086711","14.2196373092326","15.0245835223322","16.3838308722892","17.9430974564239","18.5892167834691","18.7197104023328","21.4102357910665","21.82409833298","20.2086254048449","21.5933730834126","23.6454570382915","22.4674656378487","22.3359498033828","22.7352975431832","23.2430303549221","",""
"Portugal","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","13.7069129923918","16.3030675183414","16.4136325570136","15.1008981029812","16.1080768617445","17.9870718964093","17.6543154955269","19.8010514523023","21.0280791621357","22.2292163792798","22.9053721821636","23.4400317117556","22.8641960820797","21.8780138416101","23.1607326482703","22.6706529574903","22.3143149769806","21.3476808873728","21.0829709746898","18.7903734185941","19.5676504040639","18.1711491215617","17.9125947121716","18.2477946819971","18.2477216911613","18.4222530612418","",""
"Qatar","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","24.175418592254","38.3401221156264","27.13942405875","24.9005716085508","23.4831965814382","25.728583746325","22.1512841301596","23.180992326959","23.6619421892829","18.9774217855998","17.6137619996866","20.3392219578961","21.5318480173017","21.1283877485352","20.9712864159892","24.0855250894944","25.5350013354268","23.9757420766696","20.4072732011387","17.6693374795981","15.91797228341","17.6158482279918","15.6196865089918","15.0676413704357","14.859136812204","14.8172777925654","",""
"Rep Congo","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.5620678601464","4.92511329013826","2.69144413690049","2.37396798364859","2.04236246228251","2.13048256388453","1.98533260989383","1.90094361224344","1.85774367247531","1.60021481090341","1.49906933108715","1.57589405766481","1.76490286523828","1.83939567122228","1.93905110836572","1.97157974425977","2.01076045991297","2.30128997097424","2.39700897862147","2.43866410380112","2.37843157460334","2.35456065743692","2.34645503183715","2.44362542765297","2.40191764103671","2.39219125040852","",""
"Romania","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","8.56143817620241","7.14722558824682","6.94117713248383","7.43864701802136","7.75673653669261","8.28245350286576","7.95525717131766","8.05400254084694","7.06281306023576","7.02154951777308","6.90051766214954","8.22898759922397","8.03479861878013","9.11912185356271","11.2013637948982","11.3853385563336","12.9725713651392","13.9882623723838","16.0380801564233","13.4518050792425","14.143449984674","15.2807897944198","14.0662465303254","15.3651523431428","15.8882997242864","16.407971083869","",""
"Russian Federation","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","9.5340999337302","8.49982710708536","7.1718688403831","6.92568910664958","6.48821348670439","6.72427670301041","5.81016388050271","5.96387371897017","6.38794368214179","6.90711444567305","7.14179922946797","7.07853958940318","7.294389265207","7.45749278703181","7.778236296431","8.15939389796703","8.49376910430634","7.81866676690422","7.70022078876585","9.17552899182465","8.55073968192181","9.06164954262491","9.36680152159841","9.53886462275734","",""
"Rwanda","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.0634551926102","4.7253153657278","2.44259269135179","2.32092504902102","2.2503768437123","1.86593224309142","1.93957003047713","2.07643232108609","1.91429520336883","1.90259644412769","1.79583119906506","1.78789389553172","1.97027072984528","1.90632855536582","1.91572934557608","2.08526539619881","2.11191868826062","2.10912563469806","2.38138394312224","2.5919060761962","2.83194488767805","3.0558012562771","3.02803628430253","3.0874124206373","3.00836129542856","3.04388374308098","",""
"Samoa","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","5.04968157676603","34.7972408622991","7.00308815713181","6.76875494898508","6.60322959250175","5.87633099824869","6.03146576286228","6.45360181426439","5.67522693506148","5.63606515958977","5.72558821171269","5.11097723376261","6.04966680257316","6.46962459969495","7.10003808852646","8.72963274198568","7.83050963152779","8.37190635323039","6.78205402311382","6.99967287493232","7.18469582699472","7.35463517824941","7.1383033440797","7.30647770366091","7.47088806067398","7.60863430765728","",""
"Sao Tome and Principe","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","5.37078908210434","46.3479059534081","7.66787783279536","8.0369010914447","7.26419590003082","6.08824438716247","7.06005846216373","6.76821620167551","4.43133576245048","4.88935521017518","5.61846439298941","4.45331828603673","4.9311039591851","5.23373169715149","5.55911548633559","6.36350201768247","6.7746322101875","6.9019168582567","5.92321311776032","5.82985131223235","6.12293357911985","6.01130841817162","5.52092596535264","5.95132203129626","6.03876973521804","6.03932322531837","",""
"Saudi Arabia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","24.2881711055858","28.1727681535628","28.4708523821246","29.0572615264758","27.3217255455873","26.0135289309721","27.345861850756","27.0637987084365","26.9268516952824","24.6252284709153","30.5588938585442","26.0412095872503","24.7762177000968","23.9294971330241","23.4228937302803","22.4421918891035","22.459063522989","21.437144109603","20.7103254022142","21.6129070036361","20.9371414620674","20.9698994436586","11.5613871919854","12.350073181228","12.2720796385611","12.3138474714249","",""
"Senegal","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.32253930923594","2.889992759588","2.11445596500748","1.88908610691551","1.87452573032456","2.03519985544292","2.02635996804273","1.80261540093487","2.00378986809629","2.11142970505969","2.1806478687152","2.15681350746654","2.06932062955745","2.40012928498349","2.40488056185931","2.55206770897207","2.36009015902847","2.60653258783767","2.75772762429308","2.63986359789484","2.60092914210008","2.31187268581133","2.40306737073468","2.46050341884255","2.47219792705525","2.42090409763906","",""
"Serbia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8804041357505","11.6085408013651","12.5361055761309","12.4198830811958","15.3028792956559","18.286297989563","16.4656233014316","18.7174259842165","18.2704314888898","19.7245292695405","",""
"Seychelles","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","12.8021309131069","75.5214739286114","18.2882636921299","19.9119806776322","18.2654100380168","17.886575492484","18.0375086897191","19.4343069041976","20.5490651786954","20.1176966502635","23.3798728343643","21.7973327354912","22.609780488965","19.7515699877572","20.1267182563304","24.3942950184232","23.6785808044852","25.5739677018087","19.7185062313115","19.162776093547","19.2303670996229","19.010446647479","19.0359305573188","20.8129370372315","20.9619299453415","21.1435187776638","",""
"Sierra Leone","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","1.96921212512795","3.67885848066562","2.14349004449272","2.12356768589568","2.21750005636819","1.96216722206198","2.20920511665244","1.80753872540245","1.71489581085349","1.5960407440235","1.47814551596778","1.62701350031444","1.82072352070959","2.28705381434821","2.24860519535396","2.13886169759021","2.46007216184577","2.39383507063854","2.31894365607973","2.64804557803398","2.92944767760949","3.2809874007177","3.85671259244134","4.94725861198645","5.29816083185407","5.93258064546122","",""
"Singapore","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","28.6458593024798","36.3606648966111","35.3237289080444","37.5978859288787","42.024169112976","46.5307475517819","50.4985994711603","52.1725436479357","46.6808333273101","47.2574902180939","54.2291899076689","49.7981699810377","47.9931225100348","52.3610517955705","59.1422736633274","63.3779502354672","70.1808657972447","74.5624785406478","78.0219030645774","65.4111484047165","73.5927820670409","76.496451515085","75.2945528692766","74.0098823147195","72.6494110870147","73.2795847059285","",""
"Slovakia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","","19.2006889219934","16.1271370562379","15.6202129425037","18.9149657071749","20.2048961697428","22.6435677631355","21.6414311466396","21.867822983941","20.0520637463277","21.124518891538","21.9764525540098","24.1147144897225","26.2902115653444","29.1493162060339","31.476518659695","32.3793146194626","28.9269665718923","31.2238210241144","32.8274801404522","33.4748959282769","33.4017559133229","33.9012183790069","34.4070860618865","",""
"Slovenia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","12.7320854535074","12.6606868411017","13.8001342944406","15.2625947344873","15.2538754837756","15.6925571796263","17.2353596228886","17.6324756968349","17.9871043299682","17.3097430099377","18.3189025356477","20.2913925637126","21.9590793018719","22.380937951097","24.3472476099016","26.9636472144071","27.9307780610549","23.6922622043035","23.7709181088245","23.7192906538684","22.6178391375165","22.3052630763278","22.9411873181328","23.2430181013531","",""
"Somalia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","4.35550616416849","4.48418203819239","3.2153763010173","3.57197944441148","3.93379600379747","3.99405290997788","3.87191951010417","3.98125733633398","3.82004031151333","3.77703032815987","3.61444454855353","3.40954671012147","3.49110826178905","3.68029570583985","3.7366805634771","3.87531798862824","3.88260033021989","3.5294819887496","3.35109311499729","3.35742295865896","3.12452185485812","3.33991259214392","3.14278529804268","3.27632806159859","3.16631526638903","3.10537146763394","",""
"South Africa","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","12.0096897576174","11.8544075515342","10.288274151011","11.4120207203824","11.715029859959","10.7276244538259","10.6343528306039","10.6993410249864","10.4205531246193","9.91779372890326","10.027615964913","8.64485263342166","8.83574774438652","9.14792708305612","9.89118334114794","10.2573708479551","9.96958317836175","9.79247077791538","9.17887713376191","8.47474529060755","9.07733166860365","8.8352592378867","8.82383353085172","8.55411956232564","8.70983601083688","8.64214812420374","",""
"South Korea","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","14.1207300878376","16.2233657933966","17.3991198899428","17.8081035316258","20.2001809549433","22.3456637644499","23.9406581833849","23.4424909458517","17.0918755832977","19.5321918536443","21.5757229143204","21.8652373669253","22.6834819274298","24.3013562136681","24.7235603445394","23.231245697615","23.2767381277507","25.3894331678279","25.4078028124685","23.4075574677389","24.8823707439967","25.5335203582931","26.5972928685074","27.0613096667715","27.0003948724219","27.5018059512693","",""
"South Sudan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0547087938902317","0.0652725981526265","0.0528048456342804","0.048707121572899","1.2144662247306","1.45419631720799","1.3400057198344","1.26138491656113","",""
"Spain","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","15.4076710190369","16.3301455393321","17.9757696211601","15.6535947141823","15.9699195847609","17.8374476260307","17.455885484851","18.1181857155955","20.9000849104284","22.0071260603895","23.5213061168398","23.9560068102952","24.8108624159002","26.884301722426","28.3371202296851","30.1309258075765","31.2075353486375","31.7476042334253","29.3408346366337","24.9653356004083","24.8381206335626","23.3171599280523","22.7970144015442","22.8215309458714","22.8038875119769","23.3365186742145","",""
"Sri Lanka","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","0.911821468081972","1.33698946488186","1.18841485186982","1.27965034357381","1.51048078931728","1.66808901694858","1.67860356719694","1.66492537297278","1.66032645200954","1.72109293618933","1.96933870215977","1.805020400356","1.73837155802304","1.65285523799929","1.66391459894692","1.87731587676708","2.20846405357999","2.39893208859919","2.67804491659537","2.53712342321205","2.83062431786609","3.70302135695923","3.74461481524065","3.81352389408828","3.8410990625099","3.92846583226366","",""
"Sudan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6045025776654","4.0312455077678","4.13034043168289","4.35726959755965","",""
"Suriname","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","15.6447459561669","58.2557226222637","15.1744359872702","16.4292143671052","12.7026070092179","11.0260691294888","11.0229651297357","11.8163150038239","10.2104287285657","8.9843752693756","8.64238680730773","9.89214555667995","9.41595365547195","11.1132507315833","11.7196191795828","13.7099512397383","12.9104213504102","13.7664968569906","14.0811922069566","13.4242227650715","13.2307692901532","14.4824036466592","14.060345672472","14.0743447370888","14.2943587342638","14.3673815553202","",""
"Swaziland","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","9.47197193089827","15.7629073269255","10.2903308232749","11.0556722779803","10.6086104659598","10.2725434593971","10.563926476832","10.305915014502","10.2725319677183","9.99298097316131","10.3270011234212","10.5993961470647","12.7388594476966","12.085697950915","11.9501778904341","12.7030567369338","11.8251759070796","11.5576722271519","10.2749755146262","10.8336146784613","10.8423280263639","10.3257094266358","11.0948190053698","10.4976032290641","9.99217169170254","9.92645360808721","",""
"Sweden","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","20.0481884383499","19.8466622604098","19.580750253492","17.5542203147353","15.951889791159","19.8670967244911","20.5398726696213","20.0672742825292","21.9320117221091","22.2504062967678","21.6926216518768","24.6285559996287","25.6234658853293","28.6628392094489","30.3532142500091","27.7850643449072","32.5232471294124","33.5404152986743","30.9742353760698","23.8726493620849","30.0296078881323","31.3146678542502","31.2843197176872","31.3970007211993","31.6216344899805","31.7809654677074","",""
"Switzerland","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","19.957329275748","20.6430227322127","20.0447228766576","18.7554195027793","20.1732879684361","20.9784293723766","19.9304269782863","19.2626360756066","20.248704400995","20.7656386681282","23.4646039169748","25.9480651497824","26.7418504248944","26.2022474653634","28.0115826462612","29.8222608079682","31.0791975794609","32.0631242195086","31.0231121466409","28.1914581232045","29.0185662944571","30.2329275242805","30.7141113859449","31.1958955593857","31.4964409771168","31.6703365349334","",""
"Syria","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","4.08181936385534","5.27799074052836","3.71503050881957","3.44454728229551","3.34944288529717","3.07597026841126","3.08201539486852","2.46611831523865","2.55564246229172","2.33389439803461","2.28936493406832","2.37252201844281","2.38781839422349","2.18572288141142","2.49053993192474","2.63850856914763","2.67117897074999","2.88288184913957","2.83845579977208","2.77216913549951","3.07530558233781","3.80051764858069","3.39586879183068","3.09426886960772","3.07493090551004","3.18895870500783","",""
"Tajikistan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","1.93995528322585","2.41327290268813","1.58721201568895","1.49236303945314","0.870430983189998","0.798314187151958","0.963266968358906","0.917618802105503","0.782474177808757","0.81342258449485","0.921680903729608","1.11516645591196","1.28827449199205","1.39178561064291","1.64005280329736","2.11824376910563","1.91943443627248","1.80857957426608","2.1705834552058","2.93323407177655","3.1198811639847","3.30743017598603","3.44781963007965","3.55273026949883","",""
"Tanzania","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","1.6095687006819","1.89779638608693","1.60532439841378","1.56528750585444","1.47844100799596","1.55133439394719","1.52016879915222","1.33165971368623","1.43942979825812","1.52160095609165","1.45405908103227","1.45514524461772","1.62941782695619","1.4544811428894","1.57708644367994","1.5124028100209","1.47367623980532","1.44252161814261","1.43136554397135","1.37063554797181","1.43783630319191","1.43074023329217","1.34957346668317","1.42997553151746","1.44245172248836","1.4376176897387","",""
"Thailand","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","6.32372413932539","7.58680726296794","7.80234832243318","7.8827864204462","8.68422123228628","9.76385838451395","10.1032870396619","9.35323609305267","6.52026823279578","6.98407138985816","7.6929740618945","7.66401003646225","8.15892122492361","9.31874929474797","10.1666991771609","10.5093039255315","11.4730495979976","11.4715831726437","11.7538647279204","10.8328930384094","12.1358738490228","13.3469179344806","13.8146345378106","14.0767780996522","14.171811528926","14.4252827634822","",""
"Togo","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.6470761633001","4.80702001462364","2.9276810104318","2.64416717017061","2.53361845380032","2.65024186060408","2.95718278483595","2.78909941606115","2.51832228931424","2.3200478761665","2.08177439389013","2.06873019839508","2.17050765408264","2.05116087723343","2.02740461913232","2.09561035520477","2.26205879967028","1.96728442177409","2.27290753232687","2.17617794317177","2.11941120204492","2.39961651974459","2.54402354667448","2.54581588602453","2.58859132250379","2.57270641781086","",""
"Trinidad and Tobago","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","3.99988460631932","7.99331493626342","3.94245421766388","3.73563013797703","3.81462846192483","4.57757683061607","4.99884357877086","6.04019990846188","5.93485842869635","5.26340504798855","5.20202913295162","5.65205201578456","6.23930930319915","5.30015606844583","5.28884726101965","5.73557546920311","5.59151442553032","5.91499121641233","5.27102888004306","4.56563841153006","4.10170883859965","4.55959267000802","5.12377392609753","5.23537196641548","5.3077828957617","5.36595889383628","",""
"Tunisia","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","4.39451294620771","5.38878069740994","5.57788148306228","5.85434657789604","5.72239546523844","5.69708004369555","6.3389314821161","5.75158796997192","6.16433723565531","6.63807323672993","6.60136545394709","6.62129931895277","6.26053609783331","6.26698917186597","6.0735393547193","5.99341181375617","5.78284383737424","5.95054879166017","6.08407958769769","5.71009979458696","6.23045646126953","6.02757473600852","6.21493743940376","6.13274232475409","6.15575283145229","6.20810305793174","",""
"Turkey","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","6.90067072441775","7.12104468319039","8.04529701905","8.85946722277463","7.48484887778109","8.24370223190058","8.9802505868314","9.32900320865759","9.34599637453","8.41113219891538","8.83312797594731","7.34197118618922","7.64608219732878","8.40899322603421","9.64841842589197","10.458790405634","11.9456540693907","13.4710813813991","13.3265559595633","12.0744629340015","13.9901519858494","15.4581349767228","15.4565725610353","15.6982174519377","15.5112595891212","15.5993748492834","",""
"Turkmenistan","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","11.0576454292701","8.02461348770528","11.2203783067905","9.46425748744631","5.82972966640032","4.55297993007827","5.47010449587775","7.482602816048","10.0525414319351","12.5771101388869","11.3923648941822","13.8691025628889","15.9103142173649","15.3827018986954","13.3533716095113","16.8572800615861","15.5643385586414","19.4731520237158","17.9685112738113","18.526835676934","18.5831645866442","20.6808439094916","20.8618925879392","21.4196427208923","",""
"Uganda","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","2.6449898699228","2.90170639123488","2.4474864506295","2.45307614171906","2.53885019786001","2.63673066242649","2.711860840698","2.51762660360616","2.43306507213294","2.4005401114905","2.09037835666815","2.23622356740267","2.28830019679131","2.45711217891994","2.46333226036228","2.59800266831531","2.65730327567138","2.79957107168528","2.78258837411376","2.90795355055996","3.00622086355244","2.89849497124109","2.77873407301906","2.67846472627761","2.65551925495748","2.62818790746135","",""
"Ukraine","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","","","5.90827597415758","6.46303720554594","5.40110470440457","5.3785660826401","4.52001375888238","4.72017829909345","3.82171870303548","3.67324840317666","4.08251378172143","4.83898725701508","4.79084082952565","4.87681291931946","6.27544612856591","6.6526049307545","7.29789213611127","7.87952767870819","8.22862786071822","7.57978814686074","7.6656021249095","9.97286295763923","9.75113652488885","10.9409399194437","11.095336554325","11.345335671825","",""
"United Arab Emirates","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","15.8058238170579","23.5034053073662","34.3692936255024","54.8001769850785","67.7605716172366","63.4065684846174","68.2683004515088","67.2069535530706","59.062214451106","62.7235013806312","62.3599468612465","49.6687803869957","52.5222329599359","48.6731886332333","56.917127877775","55.8141587549777","52.4906449208171","55.0165804229547","49.3088982806441","40.1084963148681","39.479375113753","42.9298745855907","42.5860442765865","46.3300430598393","47.0939097453825","48.085191564059","",""
"United Kingdom","MF tonnes per capita","","","","","","","","","","","","","","","","","","","","","17.4818388132527","18.3943417049975","18.1217067681347","17.454540278775","19.0282043818013","20.1010222301511","19.8391811460885","21.755986876118","23.27692125915","24.4847170693122","25.905194020066","24.2577851900723","24.5427018509817","24.3890115910882","25.8460332987413","27.0390362984814","27.4163549679837","27.3434183970322","25.3793977009422","21.480262085743","22.3033445135588","22.1178600175867","22.400724223259","22.273971273908","22.5324953551416","22.713503856322","",""
