ISO,Year,Value,Variable,Description,Source,URL,From
CPV,2017,3.974670484911786e-05,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CPV,2018,3.974670484911786e-05,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
KHM,2014,0.00458074404481334,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
KHM,2015,0.004419788198648038,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
KHM,2016,0.004524790931116857,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
KHM,2017,0.004527613393871098,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
KHM,2018,0.004527613393871098,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CMR,2014,0.0031805394779269606,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CMR,2015,0.003242315666961881,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CMR,2016,0.0034214917035078718,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CMR,2017,0.002939666290640757,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CMR,2018,0.002939666290640757,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAN,2014,0.005762042792584294,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAN,2015,0.005441328353169631,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAN,2016,0.005544904360118391,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAN,2017,0.005377000476496747,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAN,2018,0.005377000476496747,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAF,2014,0.0002534438209674547,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAF,2015,0.00024609265727079096,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAF,2016,0.0002414698876244134,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAF,2017,0.0002453034134271391,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CAF,2018,0.0002453034134271391,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
TCD,2014,0.0008635208208946984,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
TCD,2015,0.0006964795277784513,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
TCD,2016,0.0007519343756477653,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
TCD,2017,0.0007144470196628936,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
TCD,2018,0.0007144470196628936,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHL,2014,0.001594056179740291,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHL,2015,0.0014205253021181172,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHL,2016,0.0013922067683608524,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHL,2017,0.0014418117184017505,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHL,2018,0.0014418117184017505,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHN,2014,0.3639306057937215,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHN,2015,0.3722548699159879,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHN,2016,0.37272355333847584,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHN,2017,0.36704227081934054,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
CHN,2018,0.36704227081934054,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HKG,2014,0.003466539612115591,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HKG,2015,0.003479772282076903,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HKG,2016,0.003402666159215172,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HKG,2017,0.0031754967394121898,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
HKG,2018,0.0031754967394121898,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
MAC,2014,0.0002692265554203289,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
MAC,2015,0.00026764821849159016,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
MAC,2016,0.0002462952076416758,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
MAC,2017,0.0002529877763646352,GT2,Share of fish exports to total exports,FAO,http://www.fao.org/faostat/en/#data/FBS,MANUAL
