ISO,Year,Description,Source,URL,DownloadDate,Indicator,From,Imputed,Value,Corrected,Country
ARG,2018,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,,ME2.2,SDG API,True,1045159.9799299999,False,Argentina
ARG,2019,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,1073099.97559,False,Argentina
ARG,2020,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,,ME2.2,SDG API,True,1073099.97559,False,Argentina
AZE,2000,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,,ME2.2,SDG API,True,0.0,False,Azerbaijan
AZE,2001,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,,ME2.2,SDG API,True,0.0,False,Azerbaijan
AZE,2002,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,,ME2.2,SDG API,True,0.0,False,Azerbaijan
AZE,2003,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,,ME2.2,SDG API,True,0.0,False,Azerbaijan
AZE,2004,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2005,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2006,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2007,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2008,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2009,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2010,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2011,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2012,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2013,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2014,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2015,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2016,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2017,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
AZE,2018,Municipal waste recycled (Tonnes) Reporting Type G,UNSTATS / WESR,https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_MWT_RCYV&pageSize=1000000000,2021-08-19,ME2.2,SDG API,False,0.0,False,Azerbaijan
