ISO,Description,Year,Value,Variable,Source,URL,From
PNG,Total material footprint (MF) per capita,2012,3.37495705722116,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PNG,Total material footprint (MF) per capita,2013,2.9219317803697,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PNG,Total material footprint (MF) per capita,2014,2.76190799666165,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PNG,Total material footprint (MF) per capita,2015,2.72898831798791,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1990,9.50213605965247,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1991,11.2438038378111,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1992,9.61350185821946,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1993,9.82783380178612,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1994,9.29835535693631,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1995,9.80848410988535,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1996,9.37403245327412,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1997,9.82615264080046,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1998,9.81679171973546,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,1999,9.37109829158918,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2000,9.33104135758688,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2001,9.21321219799783,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2002,9.37832268183563,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2003,9.65664053946292,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2004,9.75385580203312,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2005,9.79831016964389,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2006,10.5670125962191,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2007,11.1704795044048,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2008,11.5417946130157,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2009,10.1631677488031,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2010,12.7345936159444,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2011,13.5818487286541,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2012,11.8022389147665,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2013,14.3352661572994,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2014,14.4036779448755,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRY,Total material footprint (MF) per capita,2015,14.64190119689,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1990,5.18906082644443,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1991,6.00341244699465,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1992,5.29022402900358,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1993,5.57859357971986,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1994,6.3208056290099,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1995,6.80738350033931,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1996,6.78521424343184,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1997,7.13825252566629,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1998,6.57478572004541,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,1999,6.82338368823773,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2000,6.81836601565703,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2001,7.23254927781167,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2002,7.74144880678179,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2003,7.81546282080043,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2004,7.29090343233802,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2005,7.63023767198498,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2006,7.46483518866111,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2007,7.78172782528737,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2008,8.66555701603461,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2009,8.41546333209696,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2010,8.4917176091601,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2011,8.87257685184398,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2012,8.9522668830504,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2013,9.52361130754743,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2014,9.36231376933336,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PER,Total material footprint (MF) per capita,2015,9.380964582921,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1990,3.54726385346005,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1991,3.60611708970281,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1992,3.69553797474238,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1993,3.90397433925166,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1994,4.09204266802876,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1995,3.9756651442794,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1996,4.75932789305364,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1997,5.06381378374991,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1998,4.41790496032026,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,1999,4.01004257377493,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2000,3.94260504255703,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2001,3.91167534022965,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2002,4.0854826394022,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2003,3.94981488515113,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2004,4.03513647514088,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2005,4.00443919091004,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2006,3.98583622629044,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2007,4.13747662745881,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2008,4.21642197538648,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2009,4.12678565600372,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2010,4.28555777668141,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2011,4.38684667743965,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2012,4.35263014313188,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2013,4.33045825716881,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2014,4.32887735353372,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PHL,Total material footprint (MF) per capita,2015,4.36582235672816,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1990,9.00103044205121,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1991,9.08086180658715,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1992,10.0931425946509,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1993,10.3620861899212,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1994,9.81700347479487,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1995,10.1239271701338,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1996,11.4109711637294,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1997,11.500914817414,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1998,12.5620697606173,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,1999,12.2022752014333,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2000,12.9809006086711,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2001,14.2196373092326,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2002,15.0245835223322,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2003,16.3838308722892,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2004,17.9430974564239,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2005,18.5892167834691,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2006,18.7197104023328,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2007,21.4102357910665,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2008,21.82409833298,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2009,20.2086254048449,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2010,21.5933730834126,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2011,23.6454570382915,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2012,22.4674656378487,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2013,22.3359498033828,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2014,22.7352975431832,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
POL,Total material footprint (MF) per capita,2015,23.2430303549221,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1990,13.7069129923918,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1991,16.3030675183414,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1992,16.4136325570136,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1993,15.1008981029812,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1994,16.1080768617445,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1995,17.9870718964093,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1996,17.6543154955269,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1997,19.8010514523023,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1998,21.0280791621357,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,1999,22.2292163792798,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2000,22.9053721821636,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2001,23.4400317117556,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2002,22.8641960820797,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2003,21.8780138416101,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2004,23.1607326482703,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2005,22.6706529574903,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2006,22.3143149769806,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2007,21.3476808873728,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2008,21.0829709746898,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2009,18.7903734185941,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2010,19.5676504040639,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2011,18.1711491215617,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2012,17.9125947121716,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2013,18.2477946819971,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2014,18.2477216911613,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
PRT,Total material footprint (MF) per capita,2015,18.4222530612418,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1990,24.175418592254,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1991,38.3401221156264,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1992,27.13942405875,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1993,24.9005716085508,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1994,23.4831965814382,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1995,25.728583746325,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1996,22.1512841301596,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1997,23.180992326959,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1998,23.6619421892829,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,1999,18.9774217855998,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2000,17.6137619996866,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2001,20.3392219578961,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2002,21.5318480173017,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2003,21.1283877485352,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2004,20.9712864159892,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2005,24.0855250894944,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2006,25.5350013354268,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2007,23.9757420766696,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2008,20.4072732011387,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2009,17.6693374795981,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2010,15.91797228341,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2011,17.6158482279918,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2012,15.6196865089918,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2013,15.0676413704357,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2014,14.859136812204,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
QAT,Total material footprint (MF) per capita,2015,14.8172777925654,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1990,2.5620678601464,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1991,4.92511329013826,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1992,2.69144413690049,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1993,2.37396798364859,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1994,2.04236246228251,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1995,2.13048256388453,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1996,1.98533260989383,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
